sample_id,image_id,annotation_id,category_id,category_name,file_name,image_path,width,height,bbox_x,bbox_y,bbox_w,bbox_h,area,coco_url
backpack_55150_1828119,55150,1828119,27,backpack,000000055150.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000055150.jpg,640,426,331.87,244.71,67.33,86.67,4184.656650000001,http://images.cocodataset.org/val2017/000000055150.jpg
backpack_568981_1163956,568981,1163956,27,backpack,000000568981.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000568981.jpg,640,426,107.36,314.77,71.71,54.73,2304.2334500000006,http://images.cocodataset.org/val2017/000000568981.jpg
umbrella_137246_279413,137246,279413,28,umbrella,000000137246.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000137246.jpg,500,333,99.29,24.64,165.58,57.69,6134.066250000001,http://images.cocodataset.org/val2017/000000137246.jpg
umbrella_132544_282492,132544,282492,28,umbrella,000000132544.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000132544.jpg,640,427,285.95,70.71,170.8,103.63,11415.65535,http://images.cocodataset.org/val2017/000000132544.jpg
umbrella_238410_1829416,238410,1829416,28,umbrella,000000238410.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000238410.jpg,640,480,346.94,2.07,60.94,248.71,6470.5037999999995,http://images.cocodataset.org/val2017/000000238410.jpg
umbrella_16228_1425221,16228,1425221,28,umbrella,000000016228.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000016228.jpg,640,440,349.46,129.92,127.84,63.56,3626.221100000001,http://images.cocodataset.org/val2017/000000016228.jpg
umbrella_500211_1425751,500211,1425751,28,umbrella,000000500211.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000500211.jpg,640,480,503.73,258.7,75.51,198.47,8982.152650000005,http://images.cocodataset.org/val2017/000000500211.jpg
umbrella_530854_284596,530854,284596,28,umbrella,000000530854.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000530854.jpg,640,425,385.75,67.48,254.25,302.48,56843.7203,http://images.cocodataset.org/val2017/000000530854.jpg
umbrella_289741_285880,289741,285880,28,umbrella,000000289741.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000289741.jpg,640,480,381.64,287.38,133.78,84.36,7048.942150000001,http://images.cocodataset.org/val2017/000000289741.jpg
umbrella_179174_1830214,179174,1830214,28,umbrella,000000179174.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000179174.jpg,428,640,80.61,68.7,114.26,39.31,2723.18865,http://images.cocodataset.org/val2017/000000179174.jpg
umbrella_163257_282290,163257,282290,28,umbrella,000000163257.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000163257.jpg,425,640,100.67,160.64,211.42,46.02,5577.898599999997,http://images.cocodataset.org/val2017/000000163257.jpg
umbrella_222991_281667,222991,281667,28,umbrella,000000222991.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000222991.jpg,480,640,119.37,1.53,71.91,542.21,16292.10015,http://images.cocodataset.org/val2017/000000222991.jpg
bottle_506310_86538,506310,86538,44,bottle,000000506310.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000506310.jpg,640,425,2.87,273.28,89.98,141.67,8074.2548000000015,http://images.cocodataset.org/val2017/000000506310.jpg
bottle_474167_78755,474167,78755,44,bottle,000000474167.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000474167.jpg,427,640,110.67,14.31,78.19,229.51,13460.84845,http://images.cocodataset.org/val2017/000000474167.jpg
bottle_293625_1483987,293625,1483987,44,bottle,000000293625.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000293625.jpg,640,480,574.87,138.3,27.3,104.98,2015.2846000000002,http://images.cocodataset.org/val2017/000000293625.jpg
bottle_108253_2096173,108253,2096173,44,bottle,000000108253.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000108253.jpg,480,640,420.12,241.38,59.88,101.44,5732.7127,http://images.cocodataset.org/val2017/000000108253.jpg
bottle_340697_2094250,340697,2094250,44,bottle,000000340697.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000340697.jpg,500,333,2.59,75.25,58.82,111.58,2860.2220000000007,http://images.cocodataset.org/val2017/000000340697.jpg
bottle_287347_92761,287347,92761,44,bottle,000000287347.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000287347.jpg,478,640,425.29,287.27,34.0,110.95,2467.7439,http://images.cocodataset.org/val2017/000000287347.jpg
bottle_422998_83028,422998,83028,44,bottle,000000422998.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000422998.jpg,640,427,47.49,197.0,88.88,230.0,17555.772950000006,http://images.cocodataset.org/val2017/000000422998.jpg
bottle_554838_1867939,554838,1867939,44,bottle,000000554838.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000554838.jpg,480,640,80.29,304.25,55.25,82.88,3710.0444499999994,http://images.cocodataset.org/val2017/000000554838.jpg
bottle_473869_1869187,473869,1869187,44,bottle,000000473869.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000473869.jpg,640,427,499.1,141.8,49.7,147.08,4792.154849999996,http://images.cocodataset.org/val2017/000000473869.jpg
bottle_132329_95919,132329,95919,44,bottle,000000132329.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000132329.jpg,426,640,265.64,32.3,56.0,182.29,8021.089900000004,http://images.cocodataset.org/val2017/000000132329.jpg
cup_239627_673697,239627,673697,47,cup,000000239627.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000239627.jpg,640,427,329.32,278.77,56.43,59.51,2352.287350000001,http://images.cocodataset.org/val2017/000000239627.jpg
cup_520871_670685,520871,670685,47,cup,000000520871.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000520871.jpg,640,425,463.13,12.52,104.18,122.05,6267.171400000005,http://images.cocodataset.org/val2017/000000520871.jpg
cup_2431_681708,2431,681708,47,cup,000000002431.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000002431.jpg,457,640,106.67,391.35,128.28,175.86,11157.656899999996,http://images.cocodataset.org/val2017/000000002431.jpg
cup_368752_681157,368752,681157,47,cup,000000368752.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000368752.jpg,480,640,0.0,262.15,84.47,200.45,13411.054050000002,http://images.cocodataset.org/val2017/000000368752.jpg
cup_579655_2214995,579655,2214995,47,cup,000000579655.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000579655.jpg,640,399,62.0,122.85,50.0,69.0,3085.125,http://images.cocodataset.org/val2017/000000579655.jpg
cup_535253_1505250,535253,1505250,47,cup,000000535253.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000535253.jpg,612,612,19.25,409.19,114.97,130.65,12184.835500000001,http://images.cocodataset.org/val2017/000000535253.jpg
cup_192904_682842,192904,682842,47,cup,000000192904.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000192904.jpg,640,436,297.81,227.6,118.56,92.12,7426.98315,http://images.cocodataset.org/val2017/000000192904.jpg
cup_54605_1506712,54605,1506712,47,cup,000000054605.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000054605.jpg,612,612,85.27,72.89,174.44,378.55,44838.22310000001,http://images.cocodataset.org/val2017/000000054605.jpg
cup_277689_1880253,277689,1880253,47,cup,000000277689.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000277689.jpg,640,424,139.86,279.73,77.57,89.23,5303.279899999999,http://images.cocodataset.org/val2017/000000277689.jpg
cup_463283_1882094,463283,1882094,47,cup,000000463283.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000463283.jpg,612,612,502.32,1.59,98.55,135.12,10547.957400000003,http://images.cocodataset.org/val2017/000000463283.jpg
bowl_305609_710024,305609,710024,51,bowl,000000305609.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000305609.jpg,612,612,16.54,353.55,190.22,144.73,20842.258449999998,http://images.cocodataset.org/val2017/000000305609.jpg
bowl_397681_711502,397681,711502,51,bowl,000000397681.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000397681.jpg,640,640,165.39,15.92,92.05,94.92,6666.648649999999,http://images.cocodataset.org/val2017/000000397681.jpg
bowl_452084_710019,452084,710019,51,bowl,000000452084.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000452084.jpg,640,639,246.98,74.67,387.71,475.3,122905.84150000002,http://images.cocodataset.org/val2017/000000452084.jpg
bowl_523100_716663,523100,716663,51,bowl,000000523100.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000523100.jpg,480,640,1.44,327.47,477.48,300.58,133736.3639,http://images.cocodataset.org/val2017/000000523100.jpg
bowl_322163_1899216,322163,1899216,51,bowl,000000322163.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000322163.jpg,640,480,322.05,292.54,104.39,106.15,8781.697299999998,http://images.cocodataset.org/val2017/000000322163.jpg
bowl_331817_1535266,331817,1535266,51,bowl,000000331817.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000331817.jpg,640,480,306.51,186.38,166.27,112.97,11695.945,http://images.cocodataset.org/val2017/000000331817.jpg
bowl_275198_718346,275198,718346,51,bowl,000000275198.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000275198.jpg,640,480,262.34,275.78,92.61,46.31,2625.100500000001,http://images.cocodataset.org/val2017/000000275198.jpg
bowl_224807_1901186,224807,1901186,51,bowl,000000224807.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000224807.jpg,640,428,228.76,187.88,111.93,42.59,3535.576650000001,http://images.cocodataset.org/val2017/000000224807.jpg
bowl_221872_1902301,221872,1902301,51,bowl,000000221872.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000221872.jpg,640,427,391.63,176.8,222.54,245.5,47425.61529999999,http://images.cocodataset.org/val2017/000000221872.jpg
bowl_578871_1536402,578871,1536402,51,bowl,000000578871.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000578871.jpg,480,640,139.51,327.91,197.03,130.88,19949.949599999993,http://images.cocodataset.org/val2017/000000578871.jpg
chair_519569_2189842,519569,2189842,62,chair,000000519569.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000519569.jpg,426,640,357.86,333.34,68.14,298.85,11569.105399999997,http://images.cocodataset.org/val2017/000000519569.jpg
chair_277197_109975,277197,109975,62,chair,000000277197.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000277197.jpg,600,416,27.85,240.13,111.08,149.95,8690.123699999995,http://images.cocodataset.org/val2017/000000277197.jpg
chair_383386_1931179,383386,1931179,62,chair,000000383386.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000383386.jpg,640,480,0.0,0.0,93.08,304.6,14073.1981,http://images.cocodataset.org/val2017/000000383386.jpg
chair_326248_376887,326248,376887,62,chair,000000326248.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000326248.jpg,640,427,464.78,255.96,62.74,93.1,3720.350049999998,http://images.cocodataset.org/val2017/000000326248.jpg
chair_189213_1590733,189213,1590733,62,chair,000000189213.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000189213.jpg,500,375,125.44,179.2,55.41,59.79,2632.33515,http://images.cocodataset.org/val2017/000000189213.jpg
chair_196754_2124119,196754,2124119,62,chair,000000196754.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000196754.jpg,375,500,215.73,302.07,159.27,197.78,25566.639000000003,http://images.cocodataset.org/val2017/000000196754.jpg
chair_26465_375692,26465,375692,62,chair,000000026465.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000026465.jpg,500,375,358.99,53.93,139.04,80.06,9407.4293,http://images.cocodataset.org/val2017/000000026465.jpg
chair_366141_2124194,366141,2124194,62,chair,000000366141.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000366141.jpg,640,480,54.72,286.01,236.26,152.95,16758.66035,http://images.cocodataset.org/val2017/000000366141.jpg
chair_480122_385280,480122,385280,62,chair,000000480122.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000480122.jpg,640,640,60.4,394.07,129.44,89.17,6602.6692,http://images.cocodataset.org/val2017/000000480122.jpg
chair_571718_1596959,571718,1596959,62,chair,000000571718.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000571718.jpg,640,427,179.44,48.94,46.05,58.53,2085.9892500000005,http://images.cocodataset.org/val2017/000000571718.jpg
cell_phone_99428_326781,99428,326781,77,cell phone,000000099428.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000099428.jpg,640,480,25.77,44.13,563.76,206.18,76940.85184999999,http://images.cocodataset.org/val2017/000000099428.jpg
cell_phone_194724_1638925,194724,1638925,77,cell phone,000000194724.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000194724.jpg,640,480,575.78,221.7,64.22,67.81,3337.2860000000005,http://images.cocodataset.org/val2017/000000194724.jpg
cell_phone_26465_324735,26465,324735,77,cell phone,000000026465.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000026465.jpg,500,375,398.12,198.35,60.89,60.16,2625.806699999999,http://images.cocodataset.org/val2017/000000026465.jpg
cell_phone_42528_328787,42528,328787,77,cell phone,000000042528.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000042528.jpg,640,495,413.77,183.45,119.51,232.73,16637.365,http://images.cocodataset.org/val2017/000000042528.jpg
cell_phone_343706_322768,343706,322768,77,cell phone,000000343706.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000343706.jpg,640,496,179.21,313.78,131.1,85.61,5981.046,http://images.cocodataset.org/val2017/000000343706.jpg
cell_phone_59598_321639,59598,321639,77,cell phone,000000059598.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000059598.jpg,640,480,64.77,271.28,96.92,38.64,2827.418950000002,http://images.cocodataset.org/val2017/000000059598.jpg
cell_phone_396729_322835,396729,322835,77,cell phone,000000396729.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000396729.jpg,640,425,339.69,112.22,117.83,67.38,6110.062099999998,http://images.cocodataset.org/val2017/000000396729.jpg
cell_phone_76416_325906,76416,325906,77,cell phone,000000076416.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000076416.jpg,640,480,345.61,221.0,53.66,92.72,2855.7088999999996,http://images.cocodataset.org/val2017/000000076416.jpg
cell_phone_326541_325236,326541,325236,77,cell phone,000000326541.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000326541.jpg,640,360,254.02,101.93,40.45,75.24,2177.59905,http://images.cocodataset.org/val2017/000000326541.jpg
cell_phone_146489_323423,146489,323423,77,cell phone,000000146489.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000146489.jpg,640,480,1.08,279.64,87.37,136.99,7227.539500000001,http://images.cocodataset.org/val2017/000000146489.jpg
book_507575_1140358,507575,1140358,84,book,000000507575.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000507575.jpg,640,480,2.16,334.38,141.3,94.92,7913.447800000001,http://images.cocodataset.org/val2017/000000507575.jpg
book_58111_1149796,58111,1149796,84,book,000000058111.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000058111.jpg,500,490,1.1,24.22,142.05,33.04,4301.236100000001,http://images.cocodataset.org/val2017/000000058111.jpg
book_25603_1144688,25603,1144688,84,book,000000025603.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000025603.jpg,640,480,467.74,365.17,171.96,114.83,14156.380099999998,http://images.cocodataset.org/val2017/000000025603.jpg
book_183049_1655182,183049,1655182,84,book,000000183049.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000183049.jpg,427,640,198.79,297.87,40.07,110.18,2401.486250000001,http://images.cocodataset.org/val2017/000000183049.jpg
book_520077_1144329,520077,1144329,84,book,000000520077.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000520077.jpg,640,427,80.6,375.18,301.3,46.06,10331.128899999998,http://images.cocodataset.org/val2017/000000520077.jpg
book_326970_1141750,326970,1141750,84,book,000000326970.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000326970.jpg,640,480,328.36,253.0,128.85,86.5,4103.800849999999,http://images.cocodataset.org/val2017/000000326970.jpg
book_476810_1147902,476810,1147902,84,book,000000476810.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000476810.jpg,640,480,508.04,18.34,63.65,140.22,7680.393249999997,http://images.cocodataset.org/val2017/000000476810.jpg
book_147415_1988032,147415,1988032,84,book,000000147415.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000147415.jpg,640,480,91.01,402.49,97.25,71.07,4144.4208,http://images.cocodataset.org/val2017/000000147415.jpg
book_96001_1137334,96001,1137334,84,book,000000096001.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000096001.jpg,640,426,296.76,0.8,289.11,181.89,26657.765900000006,http://images.cocodataset.org/val2017/000000096001.jpg
book_367569_1144185,367569,1144185,84,book,000000367569.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000367569.jpg,469,640,83.76,339.13,70.71,42.87,2371.521500000001,http://images.cocodataset.org/val2017/000000367569.jpg
clock_217425_340871,217425,340871,85,clock,000000217425.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000217425.jpg,640,480,232.99,137.06,154.25,117.57,14383.154550000001,http://images.cocodataset.org/val2017/000000217425.jpg
clock_409542_339051,409542,339051,85,clock,000000409542.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000409542.jpg,428,640,184.13,101.55,85.87,93.3,6208.23465,http://images.cocodataset.org/val2017/000000409542.jpg
clock_343149_336308,343149,336308,85,clock,000000343149.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000343149.jpg,480,640,277.77,136.17,63.33,70.79,3332.20285,http://images.cocodataset.org/val2017/000000343149.jpg
clock_60363_337109,60363,337109,85,clock,000000060363.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000060363.jpg,640,480,61.03,54.21,141.76,186.33,19510.71655,http://images.cocodataset.org/val2017/000000060363.jpg
clock_140929_338838,140929,338838,85,clock,000000140929.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000140929.jpg,640,401,209.96,21.63,430.04,253.21,85219.04225000001,http://images.cocodataset.org/val2017/000000140929.jpg
clock_427055_336539,427055,336539,85,clock,000000427055.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000427055.jpg,640,480,403.87,60.97,92.29,88.43,6241.477850000001,http://images.cocodataset.org/val2017/000000427055.jpg
clock_344614_333922,344614,333922,85,clock,000000344614.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000344614.jpg,478,640,319.28,66.0,110.25,123.13,10136.506699999998,http://images.cocodataset.org/val2017/000000344614.jpg
clock_565989_333986,565989,333986,85,clock,000000565989.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000565989.jpg,480,640,188.73,275.31,60.05,45.64,2048.9474,http://images.cocodataset.org/val2017/000000565989.jpg
clock_304396_335489,304396,335489,85,clock,000000304396.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000304396.jpg,425,640,215.01,139.48,61.67,61.67,2792.529549999999,http://images.cocodataset.org/val2017/000000304396.jpg
clock_154339_1664180,154339,1664180,85,clock,000000154339.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000154339.jpg,640,427,149.07,78.38,317.36,287.55,65352.945850000004,http://images.cocodataset.org/val2017/000000154339.jpg
vase_521509_1669434,521509,1669434,86,vase,000000521509.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000521509.jpg,640,427,170.35,325.67,57.89,95.95,2875.419250000001,http://images.cocodataset.org/val2017/000000521509.jpg
vase_111951_1668834,111951,1668834,86,vase,000000111951.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000111951.jpg,640,425,148.38,217.47,44.9,55.71,2033.5631999999996,http://images.cocodataset.org/val2017/000000111951.jpg
vase_370042_1156815,370042,1156815,86,vase,000000370042.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000370042.jpg,640,356,498.24,213.84,54.69,100.34,4190.549350000001,http://images.cocodataset.org/val2017/000000370042.jpg
vase_512194_1157219,512194,1157219,86,vase,000000512194.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000512194.jpg,640,476,308.06,293.09,225.7,175.42,31781.82795,http://images.cocodataset.org/val2017/000000512194.jpg
vase_429530_1994424,429530,1994424,86,vase,000000429530.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000429530.jpg,640,478,249.55,48.42,166.37,356.33,33090.7108,http://images.cocodataset.org/val2017/000000429530.jpg
vase_557916_1669044,557916,1669044,86,vase,000000557916.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000557916.jpg,640,426,400.15,0.96,66.06,74.67,3852.015450000001,http://images.cocodataset.org/val2017/000000557916.jpg
vase_97585_1992818,97585,1992818,86,vase,000000097585.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000097585.jpg,480,640,122.51,478.61,73.14,161.25,10370.421600000001,http://images.cocodataset.org/val2017/000000097585.jpg
vase_421923_1153529,421923,1153529,86,vase,000000421923.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000421923.jpg,426,640,356.67,494.74,69.04,138.07,7747.219399999991,http://images.cocodataset.org/val2017/000000421923.jpg
vase_161397_1154965,161397,1154965,86,vase,000000161397.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000161397.jpg,640,480,0.0,234.07,110.02,115.41,10313.627450000002,http://images.cocodataset.org/val2017/000000161397.jpg
vase_473869_1151302,473869,1151302,86,vase,000000473869.jpg,/Users/boddu/Documents/govinda/codex/COCOGhost/data/selected/images/000000473869.jpg,640,427,547.27,215.4,48.45,67.66,2558.1925500000007,http://images.cocodataset.org/val2017/000000473869.jpg
