sample_id,category_name,masked_path,mask_fill,mask_dilation_pixels,artifact_model,artifact_runtime_seconds,artifact_label,artifact_score,artifact_parse_ok,artifact_rationale,artifact_raw_response
wine_glass_331817_666044,wine glass,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/wine_glass_331817_666044/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.473478078842163,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
wine_glass_417632_663280,wine glass,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/wine_glass_417632_663280/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.578696966171265,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
wine_glass_513041_1497370,wine glass,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/wine_glass_513041_1497370/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.704524993896484,clean_removal,0,True,The wine glass is completely masked and there are no residual shapes or evidence of its presence.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The wine glass is completely masked and there are no residual shapes or evidence of its presence.""
}"
wine_glass_541773_667284,wine glass,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/wine_glass_541773_667284/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.940518856048584,clean_removal,0,True,The wine glass is completely masked and there are no residual shapes or evidence of its presence.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The wine glass is completely masked and there are no residual shapes or evidence of its presence.""
}"
wine_glass_336053_661055,wine glass,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/wine_glass_336053_661055/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,6.4029700756073,clean_removal,0,True,The wine glass is completely masked and there are no residual shapes or evidence of its presence.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The wine glass is completely masked and there are no residual shapes or evidence of its presence.""
}"
laptop_89648_1098172,laptop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/laptop_89648_1098172/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.6595468521118164,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
laptop_497599_1100722,laptop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/laptop_497599_1100722/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.53269100189209,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
laptop_134112_1097652,laptop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/laptop_134112_1097652/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.5665197372436523,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
laptop_435003_1100109,laptop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/laptop_435003_1100109/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.6963601112365723,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
laptop_80949_1098811,laptop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/laptop_80949_1098811/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.8381330966949463,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
laptop_529148_1102424,laptop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/laptop_529148_1102424/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,7.429469347000122,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the laptop is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the laptop is no longer visibly present.""
}"
laptop_342367_2134595,laptop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/laptop_342367_2134595/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,7.555320978164673,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
laptop_112798_1100364,laptop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/laptop_112798_1100364/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,8.068961143493652,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
laptop_553664_1101465,laptop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/laptop_553664_1101465/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,8.245686769485474,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
laptop_287347_1971220,laptop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/laptop_287347_1971220/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,8.060153007507324,clean_removal,0,True,No laptop is visibly present or its shape preserved in the masked region.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""No laptop is visibly present or its shape preserved in the masked region.""
}"
keyboard_181499_1116028,keyboard,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/keyboard_181499_1116028/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,3.596855878829956,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
keyboard_225757_1114694,keyboard,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/keyboard_225757_1114694/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,3.6583516597747803,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
keyboard_246308_1115126,keyboard,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/keyboard_246308_1115126/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,3.411684036254883,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, indicating the keyboard is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, indicating the keyboard is no longer visibly present.""
}"
keyboard_371677_1115356,keyboard,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/keyboard_371677_1115356/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,3.2498929500579834,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the keyboard is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the keyboard is no longer visibly present.""
}"
keyboard_189820_1975515,keyboard,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/keyboard_189820_1975515/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,3.545499086380005,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the keyboard is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the keyboard is no longer visibly present.""
}"
keyboard_127987_1114595,keyboard,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/keyboard_127987_1114595/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,8.567668914794922,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly blurred without any discernible object-shaped blur.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly blurred without any discernible object-shaped blur.""
}"
keyboard_426241_1117332,keyboard,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/keyboard_426241_1117332/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,8.082147121429443,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the keyboard is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the keyboard is no longer visibly present.""
}"
keyboard_360951_1114587,keyboard,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/keyboard_360951_1114587/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,8.06237006187439,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly filled with color.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly filled with color.""
}"
keyboard_195918_1116598,keyboard,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/keyboard_195918_1116598/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,7.941956281661987,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
keyboard_226171_1634397,keyboard,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/keyboard_226171_1634397/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,7.566771984100342,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly gray with no discernible object-shaped blur.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly gray with no discernible object-shaped blur.""
}"
handbag_554002_1175897,handbag,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/handbag_554002_1175897/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.677744150161743,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
handbag_115245_1837158,handbag,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/handbag_115245_1837158/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.7618649005889893,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
handbag_414510_1172995,handbag,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/handbag_414510_1172995/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.7714850902557373,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
handbag_474293_1430604,handbag,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/handbag_474293_1430604/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.6997921466827393,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly blurred without any discernible object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly blurred without any discernible object.""
}"
handbag_190923_1173865,handbag,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/handbag_190923_1173865/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.9609577655792236,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
handbag_380913_1175799,handbag,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/handbag_380913_1175799/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,6.965496778488159,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
handbag_70254_1178097,handbag,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/handbag_70254_1178097/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,6.592153072357178,clean_removal,0,True,"The handbag is not visibly present in the masked region, and there are no clear residual shapes or artifacts that suggest its presence.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The handbag is not visibly present in the masked region, and there are no clear residual shapes or artifacts that suggest its presence.""
}"
handbag_496854_1437646,handbag,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/handbag_496854_1437646/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,6.478780269622803,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
handbag_520832_1177004,handbag,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/handbag_520832_1177004/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,6.181239128112793,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
handbag_153529_1179960,handbag,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/handbag_153529_1179960/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,6.346400022506714,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
tie_8532_295311,tie,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/tie_8532_295311/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.2959301471710205,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
tie_287527_294950,tie,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/tie_287527_294950/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.213071823120117,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
tie_450075_293642,tie,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/tie_450075_293642/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.256114959716797,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
tie_151657_295651,tie,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/tie_151657_295651/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.2368900775909424,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
tie_20333_295083,tie,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/tie_20333_295083/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,2.085064172744751,clean_removal,0,True,The masked region does not preserve a clear target-object shape or any visual evidence of the tie.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape or any visual evidence of the tie.""
}"
tie_166768_293878,tie,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/tie_166768_293878/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.8802490234375,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
tie_18770_295246,tie,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/tie_18770_295246/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.785515069961548,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the tie is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the tie is no longer visibly present.""
}"
tie_100428_293635,tie,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/tie_100428_293635/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.752292156219482,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the tie is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the tie is no longer visibly present.""
}"
tie_460683_298904,tie,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/tie_460683_298904/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.657197952270508,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
tie_92416_293082,tie,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/tie_92416_293082/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.612688064575195,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
backpack_370478_1164368,backpack,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/backpack_370478_1164368/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.45446515083313,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
backpack_286458_1171580,backpack,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/backpack_286458_1171580/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.257396936416626,clean_removal,0,True,The target object 'backpack' is not visibly present in the masked region.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The target object 'backpack' is not visibly present in the masked region.""
}"
backpack_280710_1169208,backpack,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/backpack_280710_1169208/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.458543300628662,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
backpack_415727_1165173,backpack,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/backpack_415727_1165173/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.351156234741211,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
backpack_52996_1415438,backpack,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/backpack_52996_1415438/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.57720685005188,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
backpack_253835_1166713,backpack,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/backpack_253835_1166713/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.105370998382568,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the backpack is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the backpack is no longer visibly present.""
}"
backpack_291791_1169272,backpack,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/backpack_291791_1169272/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.217694997787476,clean_removal,0,True,The masked region does not preserve a clear target-object shape or any residual artifact.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape or any residual artifact.""
}"
backpack_230993_1171589,backpack,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/backpack_230993_1171589/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.351691007614136,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
backpack_55150_1828119,backpack,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/backpack_55150_1828119/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.323060989379883,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
backpack_568981_1163956,backpack,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/backpack_568981_1163956/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.200419187545776,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
umbrella_137246_279413,umbrella,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/umbrella_137246_279413/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.167088747024536,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the umbrella is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the umbrella is no longer visibly present.""
}"
