sample_id,image_id,annotation_id,category_name,view,image_path,prompt,model,runtime_seconds,answer,evidence,parse_ok,raw_response
skateboard_562229_639293,562229,639293,skateboard,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_562229_639293/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.198291778564453,YES,The image shows a red skateboard with white details.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The image shows a red skateboard with white details.""
}
```"
skateboard_562229_639293,562229,639293,skateboard,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_562229_639293/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.1043291091918945,YES,The person is standing on a skateboard.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The person is standing on a skateboard.""
}
```"
skateboard_279278_640440,279278,640440,skateboard,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_279278_640440/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.3908040523529053,YES,A red skateboard with yellow wheels is partially visible under a person's feet.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A red skateboard with yellow wheels is partially visible under a person's feet.""
}
```"
skateboard_279278_640440,279278,640440,skateboard,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_279278_640440/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.2210280895233154,YES,A red skateboard with yellow wheels is partially visible.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A red skateboard with yellow wheels is partially visible.""
}
```"
skateboard_279278_640440,279278,640440,skateboard,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_279278_640440/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.2984282970428467,NO,No skateboard is visibly present in the image.,True,"```json
{
  ""answer"": ""NO"",
  ""evidence"": ""No skateboard is visibly present in the image.""
}
```"
skateboard_489924_639066,489924,639066,skateboard,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_489924_639066/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.2297799587249756,YES,A skateboard with wheels and a deck is partially visible under the person's feet.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A skateboard with wheels and a deck is partially visible under the person's feet.""
}
```"
skateboard_489924_639066,489924,639066,skateboard,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_489924_639066/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.261955976486206,YES,The image shows a skateboard with wheels and a deck.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The image shows a skateboard with wheels and a deck.""
}
```"
skateboard_489924_639066,489924,639066,skateboard,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_489924_639066/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.159048318862915,YES,"A wooden board with feet on it, resembling a skateboard.",True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A wooden board with feet on it, resembling a skateboard.""
}
```"
skateboard_300842_643418,300842,643418,skateboard,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_300842_643418/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.3627309799194336,YES,The image shows a skateboard with blue wheels and an orange deck.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The image shows a skateboard with blue wheels and an orange deck.""
}
```"
skateboard_300842_643418,300842,643418,skateboard,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_300842_643418/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.3102610111236572,YES,The image shows a skateboard with blue wheels and part of the deck.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The image shows a skateboard with blue wheels and part of the deck.""
}
```"
skateboard_300842_643418,300842,643418,skateboard,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/skateboard_300842_643418/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""skateboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.3296618461608887,YES,The image shows a skateboard with wheels and a deck.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The image shows a skateboard with wheels and a deck.""
}
```"
surfboard_127517_1481509,127517,1481509,surfboard,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_127517_1481509/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.2616050243377686,YES,Multiple surfboards of various colors and designs are visible.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Multiple surfboards of various colors and designs are visible.""
}
```"
surfboard_127517_1481509,127517,1481509,surfboard,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_127517_1481509/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.3446168899536133,YES,"Two surfboards are visible, one green and one blue.",True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Two surfboards are visible, one green and one blue.""
}
```"
surfboard_127517_1481509,127517,1481509,surfboard,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_127517_1481509/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.25370192527771,YES,Multiple surfboards of various colors and designs are visible.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Multiple surfboards of various colors and designs are visible.""
}
```"
surfboard_381360_647841,381360,647841,surfboard,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_381360_647841/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.389119863510132,YES,A surfboard is partially visible under the surfer's feet.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A surfboard is partially visible under the surfer's feet.""
}
```"
surfboard_381360_647841,381360,647841,surfboard,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_381360_647841/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.3036317825317383,YES,The image shows a surfboard with a green and white pattern.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The image shows a surfboard with a green and white pattern.""
}
```"
surfboard_381360_647841,381360,647841,surfboard,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_381360_647841/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.3781609535217285,YES,The surfboard is partially visible under the surfer's feet.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The surfboard is partially visible under the surfer's feet.""
}
```"
surfboard_498807_651602,498807,651602,surfboard,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_498807_651602/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.3692309856414795,YES,A pink surfboard is partially submerged in the water.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A pink surfboard is partially submerged in the water.""
}
```"
surfboard_498807_651602,498807,651602,surfboard,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_498807_651602/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.50747013092041,YES,A pink and green object with a curved shape is partially submerged in water.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A pink and green object with a curved shape is partially submerged in water.""
}
```"
surfboard_498807_651602,498807,651602,surfboard,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_498807_651602/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.3640639781951904,YES,The surfboard is partially visible under the water.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The surfboard is partially visible under the water.""
}
```"
surfboard_355677_650223,355677,650223,surfboard,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_355677_650223/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.427509307861328,YES,A yellow object with 'LIFEGUARD' written on it is present.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A yellow object with 'LIFEGUARD' written on it is present.""
}
```"
surfboard_355677_650223,355677,650223,surfboard,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_355677_650223/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.45780086517334,YES,A yellow object with the word 'LIFEGUARD' is present.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A yellow object with the word 'LIFEGUARD' is present.""
}
```"
surfboard_355677_650223,355677,650223,surfboard,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_355677_650223/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.2826087474823,YES,A yellow object resembling a surfboard is present on the beach.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A yellow object resembling a surfboard is present on the beach.""
}
```"
surfboard_199442_652517,199442,652517,surfboard,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_199442_652517/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.342932939529419,YES,A white surfboard with red markings is clearly visible beneath the surfer.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A white surfboard with red markings is clearly visible beneath the surfer.""
}
```"
surfboard_199442_652517,199442,652517,surfboard,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_199442_652517/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.290271043777466,YES,A white surfboard with a red logo is clearly visible.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A white surfboard with a red logo is clearly visible.""
}
```"
surfboard_199442_652517,199442,652517,surfboard,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/surfboard_199442_652517/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""surfboard"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.297339916229248,YES,A surfboard is partially visible under the surfer.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A surfboard is partially visible under the surfer.""
}
```"
fork_75393_1520571,75393,1520571,fork,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/fork_75393_1520571/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""fork"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.364555835723877,YES,The image shows wooden objects with prongs resembling forks.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The image shows wooden objects with prongs resembling forks.""
}
```"
fork_75393_1520571,75393,1520571,fork,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/fork_75393_1520571/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""fork"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.6124579906463623,YES,A wooden fork is clearly visible in the image.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A wooden fork is clearly visible in the image.""
}
```"
fork_75393_1520571,75393,1520571,fork,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/fork_75393_1520571/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""fork"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.6959381103515625,YES,The image shows wooden objects with prongs resembling forks.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""The image shows wooden objects with prongs resembling forks.""
}
```"
fork_322959_690753,322959,690753,fork,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/fork_322959_690753/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""fork"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.4106481075286865,YES,A fork is partially visible on the wooden board.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A fork is partially visible on the wooden board.""
}
```"
fork_322959_690753,322959,690753,fork,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/fork_322959_690753/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""fork"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.340036153793335,YES,A metallic fork is partially visible under a knife.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A metallic fork is partially visible under a knife.""
}
```"
fork_322959_690753,322959,690753,fork,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/fork_322959_690753/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""fork"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.2827179431915283,YES,A fork is partially visible on the wooden board.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A fork is partially visible on the wooden board.""
}
```"
fork_173371_690999,173371,690999,fork,original,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/fork_173371_690999/original.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""fork"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.324146032333374,YES,Fork is partially visible on the left side of the image.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""Fork is partially visible on the left side of the image.""
}
```"
fork_173371_690999,173371,690999,fork,crop,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/fork_173371_690999/crop.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""fork"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,4.026556015014648,YES,A metallic fork is partially visible on a wooden surface.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A metallic fork is partially visible on a wooden surface.""
}
```"
fork_173371_690999,173371,690999,fork,masked,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals/fork_173371_690999/masked.jpg,"You are a careful visual verifier. Look only at visible pixels in the image.

Question: Is there a ""fork"" visible in this image?

Rules:
- Answer YES only if the object itself is visibly present.
- Answer NO if the object is not visible.
- Answer UNSURE if the image is ambiguous or the object is occluded.
- Do not infer from scene context.
- Do not infer from what would usually be present.
- Return strict JSON only.

JSON schema:
{
  ""answer"": ""YES"" | ""NO"" | ""UNSURE"",
  ""evidence"": ""short phrase describing visible evidence only""
}",qwen2.5vl:7b,3.461803913116455,YES,A fork is partially visible on the left side of the image.,True,"```json
{
  ""answer"": ""YES"",
  ""evidence"": ""A fork is partially visible on the left side of the image.""
}
```"
